Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Niger,NER,"Population ages 45-49, female (% of female population)",SP.POP.4549.FE.5Y,3.356258023,3.361686549,3.365317591,3.366302737,3.363024343,3.355407165,3.34420358,3.329808621,3.314032065,3.299121563,3.286560448,3.275773995,3.266162287,3.259474987,3.258268309,3.262714753,3.272912718,3.289332468,3.308461733,3.325559398,3.340504376,3.355820806,3.372984563,3.393644239,3.41888544,3.448607419,3.482254037,3.519154999,3.559615283,3.602093973,3.640983199,3.668322431,3.671402723,3.62107235,3.523750362,3.429042063,3.352720946,3.294716556,3.277188347,3.294494294,3.308716683,3.311246459,3.310201301,3.306878607,3.302428241,3.296404317,3.288844669,3.279382175,3.267244244,3.252204374,3.233111698,3.210293213,3.184865,3.155019553,3.121006181,3.086408745,3.052336079,3.018828819,2.9883994,2.963219704,2.943566813,2.929802315,2.922585213
Niger,NER,"Population ages 35-39, female (% of female population)",SP.POP.3539.FE.5Y,4.893053938,4.86476392,4.838460802,4.81661498,4.803191149,4.799193492,4.804976608,4.821482584,4.845892063,4.872443842,4.899684834,4.930236008,4.964409322,5.002917338,5.047814233,5.098361725,5.151594179,5.206758413,5.263312743,5.318200014,5.365368813,5.394482061,5.38876776,5.30829313,5.162072165,5.02387625,4.919520056,4.846907741,4.837286906,4.88264881,4.924698914,4.948988287,4.967699102,4.982809047,4.996091084,5.006552163,5.010782442,5.007143414,4.99838693,4.984491752,4.963192036,4.935340152,4.900704975,4.85683735,4.804838617,4.749710696,4.694290349,4.639423917,4.588624471,4.54540979,4.511041103,4.485838135,4.473774658,4.474555368,4.484779187,4.502804732,4.521844371,4.531950259,4.527377508,4.511230754,4.487523568,4.456182932,4.424692113
Niger,NER,"Population ages 25-29, female (% of female population)",SP.POP.2529.FE.5Y,7.236991476,7.260640501,7.290721262,7.328003918,7.375020098,7.431665493,7.494105993,7.561888111,7.637755302,7.719207009,7.796826729,7.854996587,7.865788906,7.767813793,7.574109241,7.388802031,7.244975971,7.14100861,7.121767137,7.174248992,7.216634222,7.230007328,7.235079594,7.238625431,7.24326762,7.250792767,7.265375832,7.282598874,7.298453134,7.312657634,7.318201561,7.311920197,7.294445154,7.262388589,7.217908329,7.169384743,7.112077028,7.042915854,6.978205059,6.9239818,6.880709572,6.850715481,6.832070778,6.828809295,6.839924306,6.856900275,6.872495014,6.877453798,6.861818533,6.829349576,6.78438426,6.725694806,6.675764281,6.633846675,6.589548522,6.563869834,6.56207032,6.568269167,6.585476932,6.617672261,6.66459099,6.726967071,6.795192586
Niger,NER,"Population ages 15-64, total",SP.POP.1564.TO,1750038,1803293,1856257,1905692,1950527,2002046,2063017,2126120,2191243,2258125,2326760,2396609,2468156,2542244,2618959,2698933,2782016,2867987,2957324,3050221,3145323,3241622,3339270,3438517,3539715,3644715,3755802,3872300,3993764,4121356,4254998,4393241,4536097,4685540,4842872,5009856,5180016,5347108,5518141,5694308,5874510,6059460,6248398,6442915,6644224,6854468,7074702,7305428,7548264,7804855,8078095,8369511,8689408,9029922,9383245,9758173,10150650,10551055,10961996,11388161,11830026,12292016,12776544
Niger,NER,"Population ages 15-64, female",SP.POP.1564.FE.IN,957228,985741,1014341,1041224,1066509,1092877,1121025,1150382,1180838,1212163,1244277,1276900,1310272,1344954,1381126,1419173,1458816,1499766,1542289,1586450,1631510,1676896,1722747,1769250,1816582,1865729,1917864,1972647,2029800,2089863,2152875,2218092,2285504,2356118,2430665,2509902,2590528,2669611,2750751,2834456,2920056,3007926,3097665,3189912,3285535,3385768,3490916,3601300,3717721,3840905,3972220,4112359,4266344,4430584,4601148,4784241,4977936,5175320,5377669,5587665,5805753,6034148,6274045
Niger,NER,"Population ages 10-14, female (% of female population)",SP.POP.1014.FE.5Y,12.56752371,12.29745976,12.09698642,12.0463854,12.12654651,12.2017777,12.23931238,12.26822062,12.2962414,12.32855662,12.36273017,12.39871866,12.4330352,12.46008182,12.47673216,12.47580263,12.45734955,12.42212048,12.36086659,12.27474376,12.18082264,12.0902498,12.00834483,11.9454627,11.90659386,11.89192789,11.90110169,11.93274552,11.99367661,12.08101907,12.17655491,12.26770951,12.33837186,12.36748947,12.35819615,12.31275863,12.23401907,12.15364213,12.07929838,12.00599392,11.95460329,11.94077072,11.95609754,12.00059156,12.07469666,12.17091483,12.28628436,12.40906966,12.52822604,12.63865308,12.73341149,12.81184419,12.87701345,12.93878341,13.00345537,13.05938712,13.10098523,13.13765348,13.1703428,13.19458245,13.21355201,13.22562377,13.21957598
Niger,NER,"Population ages 0-14, total",SP.POP.0014.TO,1708125,1756705,1808909,1867673,1933693,1995229,2049765,2104976,2160062,2214727,2269279,2323282,2377442,2432735,2489355,2548172,2609905,2675443,2746931,2825715,2911314,3002606,3097493,3194632,3294847,3397724,3501291,3606677,3714291,3823754,3937722,4056414,4179484,4308186,4443426,4588897,4746328,4914863,5095505,5286552,5487942,5701759,5927488,6166213,6419037,6684151,6959956,7246966,7545299,7854251,8172599,8498428,8831884,9174467,9527128,9891587,10270749,10663720,11068329,11484064,11910940,12349753,12801444
Niger,NER,"Population ages 0-14, female",SP.POP.0014.FE.IN,863803,883135,903976,928045,955186,982475,1009367,1036602,1063784,1090763,1117638,1144140,1170662,1197785,1225582,1254508,1284839,1316936,1351862,1390310,1432010,1476365,1522450,1569638,1618297,1668220,1718481,1769731,1822219,1875698,1931500,1989886,2050755,2114651,2181886,2254066,2331977,2415237,2504412,2598703,2697988,2803235,2914237,3031602,3156053,3286754,3422787,3564346,3711384,3863433,4019977,4180258,4344354,4512934,4686395,4865644,5052179,5245523,5444480,5648819,5858550,6074114,6296299
Niger,NER,Women who were first married by age 18 (% of women ages 20-24),SP.M18.2024.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.5,,,,,,76.6,,,,,,,,74.5,,,,,,76.3,,,,,,,,,,
Niger,NER,"Survival to age 65, male (% of cohort)",SP.DYN.TO65.MA.ZS,24.576276,24.686116,24.860773,24.90851,24.967992,24.997733,25.036617,25.12263,24.889458,24.632315,24.431301,23.41773,24.198935,24.180436,24.591904,25.168314,26.067338,27.146254,28.652618,29.940997,31.182993,32.429481,33.011789,33.549035,33.463105,33.71905,34.153011,34.631889,35.261751,35.740916,36.468325,36.664928,37.40724,38.381552,39.260831,40.749629,41.663968,42.538061,43.083974,43.663077,44.301154,44.703413,45.454462,46.77915,47.891219,49.10027,50.285803,51.40312,52.635457,53.836085,55.131165,55.859351,56.978152,57.597382,58.321165,58.145494,59.096505,59.935106,60.612578,60.923646,56.68926,56.379936,
Niger,NER,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,36.404,36.556,36.639,36.736,36.744,36.753,36.807,36.83,36.611,36.354,36.062,35.293,35.632,35.704,36.003,36.588,36.976,37.644,38.45,39.202,39.678,40.165,40.301,40.359,40.059,40.031,40.129,40.433,40.79,41.221,41.852,42.218,42.947,43.817,44.714,45.774,46.676,47.505,48.191,48.738,49.322,49.841,50.562,51.434,52.589,53.59,54.596,55.553,56.508,57.396,58.367,58.994,59.65,60.239,60.786,61.083,61.629,62.16,62.454,62.897,61.451,61.576,
Niger,NER,"Mortality rate, infant, female (per 1,000 live births)",SP.DYN.IMRT.FE.IN,,,,,,,,120.9,122.4,123.8,125.3,126.9,128.3,129.3,129.8,129.5,128.4,126.9,125.1,123.6,122.6,122.4,123.1,124.4,125.9,127.6,128.8,129.3,129.2,128.4,126.9,124.3,121.4,117.8,113.7,109.3,105.2,101.5,98.2,95.1,92.2,88.6,84.8,80.8,76.8,73.1,69.7,66.8,64.3,62.2,60.6,59.1,58.1,57.3,56.8,56.4,56.1,55.9,55.8,55.5,55.3,54.8,
Niger,NER,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,58.121,57.903,57.683,57.45,57.192,56.784,56.581,56.322,55.995,55.808,55.718,55.659,55.564,55.579,55.627,55.651,55.645,55.722,56.237,56.68,57.072,57.251,57.081,56.9,57.126,56.895,56.363,56.212,55.618,55.225,55.165,54.816,54.492,54.254,53.953,54.068,53.93,53.659,53.399,52.957,52.659,52.219,51.841,51.456,51.058,50.63,50.096,49.694,49.297,48.882,48.51,47.99,47.398,47.123,46.752,46.558,46.52,46.351,46.127,45.859,45.588,45.293,
Niger,NER,Vitamin A supplementation coverage rate (% of children ages 6-59 months),SN.ITK.VITA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92,88,77,68,,94,88,99,92,95,98,95,98,96,95,99,94,53,64,99,6,,
Niger,NER,Prevalence of undernourishment (% of population),SN.ITK.DEFC.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Niger,NER,Refugee population by country or territory of asylum,SM.POP.REFG,,,,,,,,,,,,,,,,,,1500,,,,,,,,,,,,,792,1385,3699,16686,15070,27620,25842,7374,3691,350,59,79,296,333,342,297,312,318,316,326,315,301,50509,57657,77826,124717,166089,165729,175413,179997,233293,249945,255307
Niger,NER,"Prevalence of severe wasting, weight for height, female (% of children under 5)",SH.SVR.WAST.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.2,,,,,,,,5.2,,,,,,3.7,2.4,2.1,1.9,2.6,,6.1,2,1.9,3,1.6,,1.9,1.9,2.1,2,1.9
Niger,NER,"Mortality rate attributed to unsafe water, unsafe sanitation and lack of hygiene (per 100,000 population)",SH.STA.WASH.P5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.8,,,,,,
Niger,NER,"Suicide mortality rate, female (per 100,000 female population)",SH.STA.SUIC.FE.P5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.5,3.6,3.5,3.5,3.4,3.4,3.4,3.4,3.4,3.3,3.4,3.4,3.4,3.4,3.4,3.4,3.3,3.3,3.3,3.3,,,
Niger,NER,"Prevalence of stunting, height for age, female (% of children under 5)",SH.STA.STNT.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.9,,,,,,44,,51.2,,,,,,52.5,47.7,42.6,43.9,45.9,49,41.7,40.6,39.9,44.3,39.8,,46.5,44.5,42.8,42.9,45
Niger,NER,"Mortality rate attributed to unintentional poisoning, male (per 100,000 male population)",SH.STA.POIS.P5.MA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.8,5.3,5.4,5.1,4.9,5.4,5.2,5.1,4.9,4.8,4.7,4.6,4.5,4.4,4.4,4.2,4.3,4.2,4.1,4,,,
Niger,NER,"Prevalence of overweight (modeled estimate, % of children under 5)",SH.STA.OWGH.ME.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.4,1.6,1.7,1.7,1.6,1.5,1.3,1.2,1,1,1,1,1.1,1.2,1.3,1.4,1.5,1.7,1.8,2,2.2,2.4,2.7
Niger,NER,Diarrhea treatment (% of children under 5 receiving oral rehydration and continued feeding),SH.STA.ORCF.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.9,,,,,,,,43,,,,,,33.8,,,,,,43,,,,,,,,,,
Niger,NER,"Maternal mortality ratio (national estimate, per 100,000 live births)",SH.STA.MMRT.NE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,762,,,,,,,,,,,,,,840,,,,,,715,,,,,,,,,,
Niger,NER,"Prevalence of underweight, weight for age, female (% of children under 5)",SH.STA.MALN.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.4,,,,,,,,41.9,,,,,,37.5,36.5,33.6,32,38.3,,37.3,31.4,33,34.2,30.9,,36.8,29.3,30.3,32.5,32.3
Niger,NER,Female genital mutilation prevalence (%),SH.STA.FGMS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5,,,,,,,,2.2,,,,,,2,,,,,,,,,,
Niger,NER,Exclusive breastfeeding (% of children under 6 months),SH.STA.BFED.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,1.2,,0.8,,1.136233,,,,,,8.482957,9,4.4,9.9,26.9,,23.25316,,,,,,,21.61455,,,
Niger,NER,ARI treatment (% of children under 5 taken to a health provider),SH.STA.ARIC.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.1,,,,,,47,,,,,,53.1,,,59.3,,,,,,,
Niger,NER,"Mortality rate attributed to household and ambient air pollution, age-standardized, female (per 100,000 female population)",SH.STA.AIRP.FE.P5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,237,,,,,,
Niger,NER,"Prevalence of current tobacco use, males (% of male adults)",SH.PRV.SMOK.MA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.4,,,,,15.6,,,,,14.9,,,,,14.4,,,14,13.9,13.7,,
Niger,NER,Lifetime risk of maternal death (%),SH.MMR.RISK.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.670029374,6.748263683,6.696683258,6.635280252,6.195849545,5.952517069,5.713467384,5.49088271,5.258448818,5.050197096,4.476128035,4.345606789,4.235581408,4.05606624,3.889127735,3.729654786,3.567812065,3.16107286,3.151997497,2.997562326,3.217417122,,
Niger,NER,Use of insecticide-treated bed nets (% of under-5 population),SH.MLR.NETS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,7.4,,,43,63.7,,20.1,,,95.5,,,,,,,
Niger,NER,"Nurses and midwives (per 1,000 people)",SH.MED.NUMW.P3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2147,,,,0.1387,0.2039,,,,0.2229,0.3066,0.2038,0.2695,,0.2234,,,,
Niger,NER,"Immunization, DPT (% of children ages 12-23 months)",SH.IMM.IDPT,,,,,,,,,,,,,,,,,,,,,,6,6,5,5,4,5,7,9,13,22,19,20,20,20,23,23,25,29,32,34,36,39,41,43,45,51,57,67,71,70,75,71,73,81,84,80,85,79,81,81,82,
Niger,NER,"Incidence of HIV, ages 15-24 (per 1,000 uninfected population ages 15-24)",SH.HIV.INCD.YG.P3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.25,0.32,0.37,0.42,0.46,0.48,0.48,0.48,0.46,0.42,0.38,0.33,0.28,0.24,0.2,0.17,0.15,0.13,0.1,0.09,0.07,0.07,0.06,0.06,0.05,0.05,0.05,0.04,0.04,0.03,0.03,0.03,
Niger,NER,Children (ages 0-14) newly infected with HIV,SH.HIV.INCD.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,500,500,520,650,780,910,1000,1100,1200,1300,1300,1300,1300,1200,1100,1100,1000,960,840,720,500,500,500,500,500,500,500,500,500,500,500,500,
Niger,NER,"Prevalence of HIV, female (% ages 15-24)",SH.HIV.1524.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,0.1,0.1,0.1,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,
Niger,NER,"People using safely managed drinking water services, rural (% of rural population)",SH.H2O.SMDW.RU.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Niger,NER,Demand for family planning satisfied by modern methods (% of married women with demand for family planning),SH.FPL.SATM.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.8,,,,,,17.8,,,,,,,,35.4,,,,,,40.8,,,,,,,,,,
Niger,NER,"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70, female (%)",SH.DYN.NCOM.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.4,22.6,22.4,22.7,22.2,22.2,22,22,21.7,21.6,21.5,21.6,21.6,21.6,21.6,21.7,21.6,21.6,21.5,21.3,,,
Niger,NER,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,0.2,0.3,0.3,0.4,0.5,0.5,0.6,0.6,0.7,0.7,0.7,0.7,0.6,0.6,0.6,0.5,0.5,0.5,0.4,0.4,0.4,0.3,0.3,0.3,0.3,0.2,0.2,0.2,0.2,0.2,0.2,
Niger,NER,"Probability of dying among adolescents ages 10-14 years (per 1,000)",SH.DYN.1014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,17,17,17,16.9,16.9,16.9,16.9,16.9,16.9,16.9,16.8,16.7,16.5,16.3,16.1,15.9,15.7,15.5,15.3,15.1,14.8,14.6,14.2,13.9,13.6,13.4,13.1,12.8,12.5,12.3,12.1,
Niger,NER,Number of under-five deaths,SH.DTH.MORT,,,,,,,,,,,,,87702,90716,93300,95399,97066,98314,99700,101786,104615,108371,113037,118273,123912,129331,133977,137796,140574,142329,143533,144086,143733,142533,140474,137996,135833,134243,133007,131951,130566,128280,124969,121119,116972,112934,109289,106306,103974,102308,101386,101172,101519,102446,104067,106042,108720,111837,115045,118335,121584,124291,
Niger,NER,Number of deaths ages 20-24 years,SH.DTH.2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3075,3131,3194,3263,3355,3464,3591,3719,3861,4022,4183,4340,4483,4602,4700,4793,4871,4945,5019,5096,5171,5279,5423,5578,5756,5965,6187,6423,6633,6836,7054,7275,
Niger,NER,"Condom use, population ages 15-24, male (% of males ages 15-24)",SH.CON.1524.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.4,,,,,,16.5,,,,,,,,,,
Niger,NER,Prevalence of anemia among women of reproductive age (% of women ages 15-49),SH.ANM.ALLW.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.8,51.4,51,50.7,50.3,50,49.8,49.6,49.4,49.2,49,49,49.1,49.2,49.3,49.3,49.4,49.5,49.5,49.5,,,
Niger,NER,Women who believe a husband is justified in beating his wife when she refuses sex with him (%),SG.VAW.REFU.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57,,,,,,50.1,,,,,,,,,,
Niger,NER,Women who believe a husband is justified in beating his wife when she burns the food (%),SG.VAW.BURN.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.9,,,,,,34.6,,,,,,,,,,
Niger,NER,"Proportion of time spent on unpaid domestic and care work, female (% of 24 hour day)",SG.TIM.UWRK.FE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Niger,NER,"Women participating in the three decisions (own health care, major household purchases, and visiting family) (% of women age 15-49)",SG.DMK.ALLD.FN.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.6,,,,,,12.3,,,,,,,,,,
Niger,NER,"Government expenditure per student, tertiary (% of GDP per capita)",SE.XPD.TERT.PC.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,377.21895,568.63951,411.83055,445.77468,451.90547,564.54315,623.27731,,,312.53591,314.50436,275.24802,,,,,
Niger,NER,"Government expenditure per student, primary (% of GDP per capita)",SE.XPD.PRIM.PC.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.73074,,,29.09842,33.51302,28.00896,29.3888,21.70959,21.24614,19.50637,22.37595,29.66632,22.53418,16.47221,13.30223,,,,,
Niger,NER,"Current education expenditure, primary (% of total expenditure in primary public institutions)",SE.XPD.CPRM.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.9272995,78.36395264,88.90261841,77.93956757,90.92739105,91.33283997,86.60861969,79.70658875,77.58705139,94.42014313,96.13937378,99.06006622,100,,,,
Niger,NER,"School enrollment, tertiary (% gross)",SE.TER.ENRR,,,,,,,,,,,,0,0,0.054140002,0.069200002,0.086680003,0.128910005,0.175410002,0.175929993,0.210319996,0.214660004,0.329759985,0.413949996,0.454210013,0.501320004,0.558309972,,0.577639997,,0.60611999,0.714479983,,0.699880004,,,,,,,,,,,0.910669982,0.874379992,1.047739983,1.060230017,0.992869973,1.125450015,1.343729973,1.372640014,1.404809952,1.593189955,2.160809994,2.569859982,3.299669981,3.506419897,3.732899904,4.414350033,4.228240013,4.373439789,,
Niger,NER,"Educational attainment, at least completed short-cycle tertiary, population 25+, female (%) (cumulative)",SE.TER.CUAT.ST.FE.ZS,,,,,,,,,,,,,,,,,,0.100000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.960240006,,,,,,,,,,
Niger,NER,"Educational attainment, Doctoral or equivalent, population 25+, total (%) (cumulative)",SE.TER.CUAT.DO.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.219449997,,,,,,,,,,
Niger,NER,"Educational attainment, at least Bachelor's or equivalent, population 25+, male (%) (cumulative)",SE.TER.CUAT.BA.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.622220039,,,,,,,,,,
Niger,NER,"Adolescents out of school, female (% of female lower secondary school age)",SE.SEC.UNER.LO.FE.ZS,,,,,,,,,,,,,,,97.29541016,,,,,,,,,,,,,,,,92.66010284,92.08300018,,,,,,91.17566681,,90.96369171,,90.88143158,90.50862885,90.52835083,89.4539032,85.82805634,,83.1235199,83.9587326,84.21443176,82.10620117,82.45749664,,,75.17014313,73.46779633,70.19786072,69.05776215,69.44403839,72.40597534,,73.45230103,
Niger,NER,Trained teachers in secondary education (% of total teachers),SE.SEC.TCAQ.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.1661396,29.99415016,,20.92959976,,,,16.58119965,,,,,,,,,,,,
Niger,NER,"Trained teachers in secondary education, male (% of male teachers)",SE.SEC.TCAQ.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.08642006,29.98084068,,21.02696991,,,,16.56615067,,,,,,,,,,,,
Niger,NER,"Trained teachers in secondary education, female (% of female teachers)",SE.SEC.TCAQ.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.50355911,30.05236053,,20.43189049,,,,16.64834976,,,,,,,,,,,,
Niger,NER,"School enrollment, secondary, private (% of total secondary)",SE.SEC.PRIV.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.40093994,,,15.85871983,14.91314983,11.54961014,10.87749958,10.38895988,14.78483963,,20.00584984,,,19.3934803,19.06048012,18.61321068,18.36483002,15.78672028,14.81587029,,,,,
Niger,NER,"School enrollment, secondary, male (% gross)",SE.SEC.ENRR.MA,,,,,,,,,,,,1.449069977,1.658519983,1.878010035,2.220469952,2.386950016,2.666759968,3.350389957,4.158629894,5.138169765,5.974589825,6.713490009,,,,,,,7.876210213,8.800290108,9.045999527,9.732680321,9.164190292,8.753239632,,,8.411040306,8.529120445,8.325130463,8.471460342,8.25549984,8.087109566,8.206809998,8.898099899,10.85997963,11.86192989,13.61266041,13.06140995,13.43342972,14.04883957,15.31690979,16.60107994,17.71902084,18.9945507,20.96404076,23.08634949,26.31468964,27.68139076,,,,,
